date,time,secSince1970,decisionPoint,questionId,userAction,combinedReward,detailedReward,combinedAdvantage,detailedAdvantage,combinedSaliency,detailedSaliency,
tutorial.scr,9-18-2018,13:7:25:110,1537301245110,1,1.0,showEntityTooltip:friendly-City_lowerLeftQuadrant,false,false,false,false,false,false
tutorial.scr,9-18-2018,13:7:25:409,1537301245409,1,1.0,hideEntityTooltips:all,false,false,false,false,false,false
tutorial.scr,9-18-2018,13:7:25:810,1537301245810,1,1.0,showEntityTooltip:friendly-Big Fort_upperLeftQuadrant,false,false,false,false,false,false
tutorial.scr,9-18-2018,13:7:26:144,1537301246144,1,1.0,hideEntityTooltips:all,false,false,false,false,false,false
tutorial.scr,9-18-2018,13:7:26:177,1537301246177,1,1.0,showEntityTooltip:friendly-City_upperRightQuadrant,false,false,false,false,false,false
tutorial.scr,9-18-2018,13:7:26:193,1537301246193,1,1.0,hideEntityTooltips:all,false,false,false,false,false,false
tutorial.scr,9-18-2018,13:7:26:632,1537301246632,1,1.0,showEntityTooltip:friendly-City_upperRightQuadrant,false,false,false,false,false,false
tutorial.scr,9-18-2018,13:7:27:194,1537301247194,1,1.0,hideEntityTooltips:all,false,false,false,false,false,false
tutorial.scr,9-18-2018,13:7:46:554,1537301266554,1,1.0,userClick:430_595;region:QnA;NA;NA,false,false,false,false,false,false
tutorial.scr,9-18-2018,13:7:51:422,1537301271422,1,1.0,showQuestion:1.1,false,false,false,false,false,false
tutorial.scr,9-18-2018,13:7:51:423,1537301271423,1,1.1,userClick:314_657;region:QnA;target:button-save;answerQuestion:1.0_"4"_NA_(NA),false,false,false,false,false,false
tutorial.scr,9-18-2018,13:8:3:138,1537301283138,1,1.1,userClick:423_590;region:QnA;NA;NA,false,false,false,false,false,false
tutorial.scr,9-18-2018,13:8:19:70,1537301299070,1,1.1,userClick:289_651;region:QnA;target:button-save;answerQuestion:1.1_"Q1ESCAPED-COMMA Q2ESCAPED-COMMA Q3ESCAPED-COMMA Q4"_NA_(NA),false,false,false,false,false,false
tutorial.scr,9-18-2018,13:8:42:217,1537301322217,1,1.1,userClick:428_337;region:gameArea;target:pauseResumeButton;play:NA,false,false,false,false,false,false
tutorial.scr,9-18-2018,13:9:3:938,1537301343938,1,1.1,showQuestion:75.0,false,false,false,false,false,false
tutorial.scr,9-18-2018,13:9:3:941,1537301343941,1,75.0,region:waitScreen;target:enter-wait-screen;waitForResearcherStart:yes,false,false,false,false,false,false
tutorial.scr,9-18-2018,13:9:4:225,1537301344225,1,75.0,stepIntoDecisionPoint:75,false,false,false,false,false,false
tutorial.scr,9-18-2018,13:9:54:952,1537301394952,75,75.0,region:waitScreen;target:user-wait-button-continue;waitForResearcherEnd:yes,false,false,false,false,false,false
tutorial.scr,9-18-2018,13:11:19:732,1537301479732,75,75.0,hideEntityTooltips:all,false,false,false,false,false,false
tutorial.scr,9-18-2018,13:11:19:917,1537301479917,75,75.0,showEntityTooltip:friendly-Tank_lowerRightQuadrant,false,false,false,false,false,false
tutorial.scr,9-18-2018,13:13:37:862,1537301617862,75,75.0,hideEntityTooltips:all,false,false,false,false,false,false
tutorial.scr,9-18-2018,13:13:37:966,1537301617966,75,75.0,showEntityTooltip:enemy-Big Fort_upperLeftQuadrant,false,false,false,false,false,false
tutorial.scr,9-18-2018,13:13:42:869,1537301622869,75,75.0,hideEntityTooltips:all,false,false,false,false,false,false
tutorial.scr,9-18-2018,13:13:43:621,1537301623621,75,75.0,showEntityTooltip:enemy-Big Fort_lowerLeftQuadrant,false,false,false,false,false,false
tutorial.scr,9-18-2018,13:13:44:416,1537301624416,75,75.0,userClick:440_589;region:QnA;NA;NA,false,false,false,false,false,false
tutorial.scr,9-18-2018,13:13:46:595,1537301626595,75,75.0,showQuestion:75.1,false,false,false,false,false,false
tutorial.scr,9-18-2018,13:13:46:597,1537301626597,75,75.1,userClick:321_650;region:QnA;target:button-save;answerQuestion:75.0_"31"_NA_(NA),false,false,false,false,false,false
tutorial.scr,9-18-2018,13:13:49:259,1537301629259,75,75.1,showEntityTooltip:enemy-Big Fort_lowerRightQuadrant,false,false,false,false,false,false
tutorial.scr,9-18-2018,13:13:49:275,1537301629275,75,75.1,hideEntityTooltips:all,false,false,false,false,false,false
tutorial.scr,9-18-2018,13:13:49:625,1537301629625,75,75.1,showEntityTooltip:enemy-Small Fort_upperRightQuadrant,false,false,false,false,false,false
tutorial.scr,9-18-2018,13:13:55:414,1537301635414,75,75.1,hideEntityTooltips:all,false,false,false,false,false,false
tutorial.scr,9-18-2018,13:13:56:231,1537301636231,75,75.1,userClick:505_593;region:QnA;NA;NA,false,false,false,false,false,false
tutorial.scr,9-18-2018,13:14:5:67,1537301645067,75,75.1,showQuestion:75.2,false,false,false,false,false,false
tutorial.scr,9-18-2018,13:14:5:67,1537301645067,75,75.2,userClick:323_649;region:QnA;target:button-save;answerQuestion:75.1_"Enemy Small Fort"_NA_(NA),false,false,false,false,false,false
tutorial.scr,9-18-2018,13:14:8:40,1537301648040,75,75.2,hideEntityTooltips:all,false,false,false,false,false,false
tutorial.scr,9-18-2018,13:14:8:224,1537301648224,75,75.2,showEntityTooltip:enemy-Big Fort_lowerRightQuadrant,false,false,false,false,false,false
tutorial.scr,9-18-2018,13:14:14:362,1537301654362,75,75.2,hideEntityTooltips:all,false,false,false,false,false,false
tutorial.scr,9-18-2018,13:14:15:342,1537301655342,75,75.2,userClick:496_601;region:QnA;NA;NA,false,false,false,false,false,false
tutorial.scr,9-18-2018,13:14:18:914,1537301658914,75,75.2,userClick:312_659;region:QnA;target:button-save;answerQuestion:75.2_"70"_NA_(NA),false,false,false,false,false,false
tutorial.scr,9-18-2018,13:14:26:599,1537301666599,75,75.2,userClick:428_340;region:gameArea;target:pauseResumeButton;play:NA,false,false,false,false,false,false
tutorial.scr,9-18-2018,13:14:40:618,1537301680618,75,75.2,showQuestion:124.0,false,false,false,false,false,false
tutorial.scr,9-18-2018,13:14:40:619,1537301680619,75,124.0,region:waitScreen;target:enter-wait-screen;waitForResearcherStart:yes,false,false,false,false,false,false
tutorial.scr,9-18-2018,13:14:40:907,1537301680907,75,124.0,stepIntoDecisionPoint:124,false,false,false,false,false,false
tutorial.scr,9-18-2018,13:14:46:815,1537301686815,124,124.0,region:waitScreen;target:user-wait-button-continue;waitForResearcherEnd:yes,false,false,false,false,false,false
tutorial.scr,9-18-2018,13:15:36:463,1537301736463,124,124.0,userClick:412_405;region:gameArea;target:expl-control-canvas;timelineClick:137,false,false,false,false,false,false
tutorial.scr,9-18-2018,13:15:37:352,1537301737352,124,124.0,userClick:422_400;region:gameArea;target:expl-control-canvas;timelineClick:141,false,false,false,false,false,false
tutorial.scr,9-18-2018,13:15:38:7,1537301738007,124,124.0,userClick:442_403;region:gameArea;target:expl-control-canvas;timelineClick:149,false,false,false,false,false,false
tutorial.scr,9-18-2018,13:15:39:431,1537301739431,124,124.0,userClick:448_403;region:gameArea;target:expl-control-canvas;timelineClick:151,false,false,false,false,false,false
tutorial.scr,9-18-2018,13:15:40:536,1537301740536,124,124.0,userClick:443_404;region:gameArea;target:expl-control-canvas;timelineClick:149,false,false,false,false,false,false
tutorial.scr,9-18-2018,13:15:42:414,1537301742414,124,124.0,userClick:445_404;region:gameArea;target:expl-control-canvas;timelineClick:150,false,false,false,false,false,false
tutorial.scr,9-18-2018,13:15:55:245,1537301755245,124,124.0,hideEntityTooltips:all,false,false,false,false,false,false
tutorial.scr,9-18-2018,13:15:55:726,1537301755726,124,124.0,showEntityTooltip:friendly-City_lowerLeftQuadrant,false,false,false,false,false,false
tutorial.scr,9-18-2018,13:15:57:880,1537301757880,124,124.0,hideEntityTooltips:all,false,false,false,false,false,false
tutorial.scr,9-18-2018,13:15:57:996,1537301757996,124,124.0,showEntityTooltip:friendly-Small Fort_lowerRightQuadrant,false,false,false,false,false,false
tutorial.scr,9-18-2018,13:15:58:13,1537301758013,124,124.0,hideEntityTooltips:all,false,false,false,false,false,false
tutorial.scr,9-18-2018,13:15:58:230,1537301758230,124,124.0,showEntityTooltip:friendly-Small Fort_lowerRightQuadrant,false,false,false,false,false,false
tutorial.scr,9-18-2018,13:16:0:206,1537301760206,124,124.0,userClick:322_608;region:QnA;NA;NA,false,false,false,false,false,false
tutorial.scr,9-18-2018,13:16:3:977,1537301763977,124,124.0,showQuestion:124.1,false,false,false,false,false,false
tutorial.scr,9-18-2018,13:16:3:979,1537301763979,124,124.1,userClick:296_653;region:QnA;target:button-save;answerQuestion:124.0_"0"_NA_(NA),false,false,false,false,false,false
tutorial.scr,9-18-2018,13:16:8:573,1537301768573,124,124.1,hideEntityTooltips:all,false,false,false,false,false,false
tutorial.scr,9-18-2018,13:16:9:14,1537301769014,124,124.1,showEntityTooltip:friendly-Small Fort_lowerRightQuadrant,false,false,false,false,false,false
tutorial.scr,9-18-2018,13:16:11:374,1537301771374,124,124.1,userClick:510_588;region:QnA;NA;NA,false,false,false,false,false,false
tutorial.scr,9-18-2018,13:16:15:832,1537301775832,124,124.1,userClick:299_651;region:QnA;target:button-save;answerQuestion:124.1_"50"_NA_(NA),false,false,false,false,false,false
tutorial.scr,9-18-2018,13:16:21:854,1537301781854,124,124.1,userClick:430_341;region:gameArea;target:pauseResumeButton;play:NA,false,false,false,false,false,false
tutorial.scr,9-18-2018,13:16:34:326,1537301794326,124,124.1,showQuestion:summary.0,false,false,false,false,false,false
tutorial.scr,9-18-2018,13:17:12:486,1537301832486,124,summary.0,userClick:356_609;region:QnA;NA;NA,false,false,false,false,false,false
tutorial.scr,9-18-2018,13:17:19:1,1537301839001,124,summary.0,region:waitScreen;target:enter-wait-screen;waitForResearcherStart:yes,false,false,false,false,false,false
tutorial.scr,9-18-2018,13:17:19:1,1537301839001,124,summary.0,region:waitScreen;target:enter-wait-screen;waitForResearcherStart:yes,false,false,false,false,false,false
task1.scr,9-18-2018,13:17:22:600,1537301842600,124,summary.0,stepIntoDecisionPoint:1,false,false,false,false,false,false
task1.scr,9-18-2018,13:17:22:600,1537301842600,1,summary.0,showQuestion:1.0,false,false,false,false,false,false
task1.scr,9-18-2018,13:17:45:6,1537301865006,1,1.0,region:waitScreen;target:user-wait-button-continue;waitForResearcherEnd:yes,false,false,false,false,false,false
task1.scr,9-18-2018,13:17:52:875,1537301872875,1,1.0,hideEntityTooltips:all,false,false,false,false,false,false
task1.scr,9-18-2018,13:17:52:958,1537301872958,1,1.0,showEntityTooltip:enemy-Small Fort_lowerLeftQuadrant,false,false,false,false,false,false
task1.scr,9-18-2018,13:17:52:992,1537301872992,1,1.0,hideEntityTooltips:all,false,false,false,false,false,false
task1.scr,9-18-2018,13:17:53:291,1537301873291,1,1.0,showEntityTooltip:enemy-Big Fort_upperLeftQuadrant,false,false,false,false,false,false
task1.scr,9-18-2018,13:17:53:859,1537301873859,1,1.0,hideEntityTooltips:all,false,false,false,false,false,false
task1.scr,9-18-2018,13:17:54:310,1537301874310,1,1.0,showEntityTooltip:enemy-Small Fort_lowerLeftQuadrant,false,false,false,false,false,false
task1.scr,9-18-2018,13:17:54:627,1537301874627,1,1.0,hideEntityTooltips:all,false,false,false,false,false,false
task1.scr,9-18-2018,13:17:55:777,1537301875777,1,1.0,showEntityTooltip:enemy-Small Fort_lowerLeftQuadrant,false,false,false,false,false,false
task1.scr,9-18-2018,13:17:56:511,1537301876511,1,1.0,hideEntityTooltips:all,false,false,false,false,false,false
task1.scr,9-18-2018,13:17:56:794,1537301876794,1,1.0,showEntityTooltip:enemy-Big Fort_upperLeftQuadrant,false,false,false,false,false,false
task1.scr,9-18-2018,13:17:57:345,1537301877345,1,1.0,hideEntityTooltips:all,false,false,false,false,false,false
task1.scr,9-18-2018,13:17:57:445,1537301877445,1,1.0,showEntityTooltip:enemy-Small Fort_lowerLeftQuadrant,false,false,false,false,false,false
task1.scr,9-18-2018,13:17:58:298,1537301878298,1,1.0,userClick:399_265;region:gameArea;target:gameboard;clickEntity:enemy-Small Fort_lowerLeftQuadrant_84_202,false,false,false,false,false,false
task1.scr,9-18-2018,13:17:58:519,1537301878519,1,1.0,showEntityTooltip:enemy-Small Fort_lowerLeftQuadrant,false,false,false,false,false,false
task1.scr,9-18-2018,13:17:58:596,1537301878596,1,1.0,hideEntityTooltips:all,false,false,false,false,false,false
task1.scr,9-18-2018,13:18:5:952,1537301885952,1,1.0,showEntityTooltip:enemy-Big Fort_upperLeftQuadrant,false,false,false,false,false,false
task1.scr,9-18-2018,13:18:6:370,1537301886370,1,1.0,hideEntityTooltips:all,false,false,false,false,false,false
task1.scr,9-18-2018,13:18:6:686,1537301886686,1,1.0,showEntityTooltip:enemy-Small Fort_lowerLeftQuadrant,false,false,false,false,false,false
task1.scr,9-18-2018,13:18:7:774,1537301887774,1,1.0,userClick:484_679;region:QnA;NA;NA,false,false,false,false,false,false
task1.scr,9-18-2018,13:18:43:958,1537301923958,1,1.0,showQuestion:1.1,false,false,false,false,false,false
task1.scr,9-18-2018,13:18:43:961,1537301923961,1,1.1,userClick:312_731;region:QnA;target:button-save;answerQuestion:1.0_"Because it is an enemy that has the least amount of health remaining of any enemies and will deal the least amount of damage of all enemies present."_NA_(task1.scr,9-18-2018,13:17:58:298,1537301878298,1,1.0,userClick:399_265;region:gameArea;target:gameboard;clickEntity:enemy-Small Fort_lowerLeftQuadrant_84_202,false,false,false,false,false,false),false,false,false,false,false,false
task1.scr,9-18-2018,13:19:0:370,1537301940371,1,1.1,userClick:429_338;region:gameArea;target:pauseResumeButton;play:NA,false,false,false,false,false,false
task1.scr,9-18-2018,13:19:43:549,1537301983549,1,1.1,hideEntityTooltips:all,false,false,false,false,false,false
task1.scr,9-18-2018,13:19:43:683,1537301983683,1,1.1,showEntityTooltip:friendly-Tank_upperLeftQuadrant,false,false,false,false,false,false
task1.scr,9-18-2018,13:19:43:849,1537301983849,1,1.1,showEntityTooltip:enemy-Big Fort_upperLeftQuadrant,false,false,false,false,false,false
task1.scr,9-18-2018,13:19:43:933,1537301983933,1,1.1,hideEntityTooltips:all,false,false,false,false,false,false
task1.scr,9-18-2018,13:19:44:233,1537301984233,1,1.1,showEntityTooltip:enemy-Big Fort_upperLeftQuadrant,false,false,false,false,false,false
task1.scr,9-18-2018,13:19:46:969,1537301986969,1,1.1,userClick:384_138;region:gameArea;target:gameboard;clickEntity:enemy-Big Fort_upperLeftQuadrant_69_75,false,false,false,false,false,false
task1.scr,9-18-2018,13:19:47:269,1537301987269,1,1.1,showEntityTooltip:enemy-Big Fort_upperLeftQuadrant,false,false,false,false,false,false
task1.scr,9-18-2018,13:19:47:453,1537301987453,1,1.1,hideEntityTooltips:all,false,false,false,false,false,false
task1.scr,9-18-2018,13:19:51:717,1537301991717,1,1.1,userClick:342_679;region:QnA;NA;NA,false,false,false,false,false,false
task1.scr,9-18-2018,13:19:55:861,1537301995861,1,1.1,hideEntityTooltips:all,false,false,false,false,false,false
task1.scr,9-18-2018,13:19:56:509,1537301996509,1,1.1,showEntityTooltip:enemy-Small Fort_lowerLeftQuadrant,false,false,false,false,false,false
task1.scr,9-18-2018,13:19:56:976,1537301996976,1,1.1,hideEntityTooltips:all,false,false,false,false,false,false
task1.scr,9-18-2018,13:19:57:210,1537301997210,1,1.1,showEntityTooltip:enemy-Big Fort_upperLeftQuadrant,false,false,false,false,false,false
task1.scr,9-18-2018,13:19:59:562,1537301999562,1,1.1,hideEntityTooltips:all,false,false,false,false,false,false
task1.scr,9-18-2018,13:19:59:628,1537301999628,1,1.1,showEntityTooltip:enemy-Small Fort_lowerLeftQuadrant,false,false,false,false,false,false
task1.scr,9-18-2018,13:21:50:105,1537302110105,1,1.1,showQuestion:1.2,false,false,false,false,false,false
task1.scr,9-18-2018,13:21:50:107,1537302110107,1,1.2,userClick:315_734;region:QnA;target:button-save;answerQuestion:1.1_"Because its main objective is to attack enemiesESCAPED-COMMA which means this object or only one other could be the source of its main attention. AlsoESCAPED-COMMA it is a bigger object than the other enemy objectESCAPED-COMMA which perhaps gives it more points during D1."_NA_(task1.scr,9-18-2018,13:19:46:969,1537301986969,1,1.1,userClick:384_138;region:gameArea;target:gameboard;clickEntity:enemy-Big Fort_upperLeftQuadrant_69_75,false,false,false,false,false,false),false,false,false,false,false,false
task1.scr,9-18-2018,13:21:57:358,1537302117358,1,1.2,userClick:331_602;region:QnA;NA;NA,false,false,false,false,false,false
task1.scr,9-18-2018,13:22:23:237,1537302143237,1,1.2,userClick:486_605;region:QnA;NA;NA,false,false,false,false,false,false
task1.scr,9-18-2018,13:22:47:421,1537302167421,1,1.2,userClick:234_700;region:QnA;NA;NA,false,false,false,false,false,false
task1.scr,9-18-2018,13:23:12:695,1537302192695,1,1.2,userClick:309_751;region:QnA;target:button-save;answerQuestion:1.2_"YesESCAPED-COMMA it did not have enough steps to defeat the chosen targetESCAPED-COMMA but it would have had enough steps to defeat the target in Q3."_"If it was aware that it did not have enough steps to defeat its chosen target."_(NA),false,false,false,false,false,false
task1.scr,9-18-2018,13:23:20:644,1537302200644,1,1.2,userClick:428_334;region:gameArea;target:pauseResumeButton;play:NA,false,false,false,false,false,false
task1.scr,9-18-2018,13:23:21:65,1537302201065,1,1.2,showQuestion:61.0,false,false,false,false,false,false
task1.scr,9-18-2018,13:23:21:67,1537302201067,1,61.0,region:waitScreen;target:enter-wait-screen;waitForResearcherStart:yes,false,false,false,false,false,false
task1.scr,9-18-2018,13:23:21:353,1537302201353,1,61.0,stepIntoDecisionPoint:61,false,false,false,false,false,false
task1.scr,9-18-2018,13:23:27:957,1537302207957,61,61.0,region:waitScreen;target:user-wait-button-continue;waitForResearcherEnd:yes,false,false,false,false,false,false
task1.scr,9-18-2018,13:23:40:627,1537302220627,61,61.0,hideEntityTooltips:all,false,false,false,false,false,false
task1.scr,9-18-2018,13:23:40:676,1537302220676,61,61.0,showEntityTooltip:friendly-Tank_lowerLeftQuadrant,false,false,false,false,false,false
task1.scr,9-18-2018,13:23:40:777,1537302220777,61,61.0,hideEntityTooltips:all,false,false,false,false,false,false
task1.scr,9-18-2018,13:23:41:117,1537302221117,61,61.0,showEntityTooltip:enemy-Big Fort_upperLeftQuadrant,false,false,false,false,false,false
task1.scr,9-18-2018,13:23:43:217,1537302223217,61,61.0,userClick:400_151;region:gameArea;target:gameboard;clickEntity:enemy-Big Fort_upperLeftQuadrant_85_88,false,false,false,false,false,false
task1.scr,9-18-2018,13:23:43:229,1537302223229,61,61.0,showEntityTooltip:enemy-Big Fort_upperLeftQuadrant,false,false,false,false,false,false
task1.scr,9-18-2018,13:23:43:513,1537302223513,61,61.0,hideEntityTooltips:all,false,false,false,false,false,false
task1.scr,9-18-2018,13:23:49:173,1537302229173,61,61.0,userClick:480_668;region:QnA;NA;NA,false,false,false,false,false,false
task1.scr,9-18-2018,13:24:49:103,1537302289103,61,61.0,showQuestion:61.1,false,false,false,false,false,false
task1.scr,9-18-2018,13:24:49:104,1537302289104,61,61.1,userClick:303_737;region:QnA;target:button-save;answerQuestion:61.0_"Because it appears to attack the largest enemyESCAPED-COMMA if that is an option (that isESCAPED-COMMA the enemy with the most max health points)ESCAPED-COMMA regardless of current health points."_NA_(task1.scr,9-18-2018,13:23:43:217,1537302223217,61,61.0,userClick:400_151;region:gameArea;target:gameboard;clickEntity:enemy-Big Fort_upperLeftQuadrant_85_88,false,false,false,false,false,false),false,false,false,false,false,false
task1.scr,9-18-2018,13:24:55:684,1537302295684,61,61.1,userClick:427_340;region:gameArea;target:pauseResumeButton;play:NA,false,false,false,false,false,false
task1.scr,9-18-2018,13:25:4:779,1537302304779,61,61.1,hideEntityTooltips:all,false,false,false,false,false,false
task1.scr,9-18-2018,13:25:5:312,1537302305312,61,61.1,showEntityTooltip:enemy-Big Fort_upperLeftQuadrant,false,false,false,false,false,false
task1.scr,9-18-2018,13:25:6:579,1537302306579,61,61.1,hideEntityTooltips:all,false,false,false,false,false,false
task1.scr,9-18-2018,13:25:6:880,1537302306880,61,61.1,showEntityTooltip:friendly-Tank_upperLeftQuadrant,false,false,false,false,false,false
task1.scr,9-18-2018,13:25:7:848,1537302307848,61,61.1,hideEntityTooltips:all,false,false,false,false,false,false
task1.scr,9-18-2018,13:25:7:864,1537302307864,61,61.1,showEntityTooltip:friendly-Big Fort_lowerLeftQuadrant,false,false,false,false,false,false
task1.scr,9-18-2018,13:25:13:52,1537302313052,61,61.1,hideEntityTooltips:all,false,false,false,false,false,false
task1.scr,9-18-2018,13:25:13:219,1537302313219,61,61.1,showEntityTooltip:friendly-Tank_upperLeftQuadrant,false,false,false,false,false,false
task1.scr,9-18-2018,13:25:13:235,1537302313235,61,61.1,showEntityTooltip:enemy-Big Fort_upperLeftQuadrant,false,false,false,false,false,false
task1.scr,9-18-2018,13:25:17:999,1537302317999,61,61.1,userClick:389_130;region:gameArea;target:gameboard;clickEntity:enemy-Big Fort_upperLeftQuadrant_74_67,false,false,false,false,false,false
task1.scr,9-18-2018,13:25:18:228,1537302318228,61,61.1,showEntityTooltip:enemy-Big Fort_upperLeftQuadrant,false,false,false,false,false,false
task1.scr,9-18-2018,13:25:18:323,1537302318323,61,61.1,hideEntityTooltips:all,false,false,false,false,false,false
task1.scr,9-18-2018,13:25:18:339,1537302318339,61,61.1,showEntityTooltip:friendly-Big Fort_lowerLeftQuadrant,false,false,false,false,false,false
task1.scr,9-18-2018,13:25:21:332,1537302321332,61,61.1,userClick:374_680;region:QnA;NA;NA,false,false,false,false,false,false
task1.scr,9-18-2018,13:26:11:656,1537302371656,61,61.1,showQuestion:61.2,false,false,false,false,false,false
task1.scr,9-18-2018,13:26:11:658,1537302371658,61,61.2,userClick:304_737;region:QnA;target:button-save;answerQuestion:61.1_"Because it had the most max health points. Perhaps this aspect of it's reasoning is because the largest enemies deal the most damage."_NA_(task1.scr,9-18-2018,13:25:17:999,1537302317999,61,61.1,userClick:389_130;region:gameArea;target:gameboard;clickEntity:enemy-Big Fort_upperLeftQuadrant_74_67,false,false,false,false,false,false),false,false,false,false,false,false
task1.scr,9-18-2018,13:26:15:780,1537302375780,61,61.2,hideEntityTooltips:all,false,false,false,false,false,false
task1.scr,9-18-2018,13:26:16:181,1537302376181,61,61.2,showEntityTooltip:friendly-Tank_upperLeftQuadrant,false,false,false,false,false,false
task1.scr,9-18-2018,13:26:16:465,1537302376465,61,61.2,showEntityTooltip:enemy-Big Fort_upperLeftQuadrant,false,false,false,false,false,false
task1.scr,9-18-2018,13:26:17:715,1537302377715,61,61.2,hideEntityTooltips:all,false,false,false,false,false,false
task1.scr,9-18-2018,13:26:18:16,1537302378016,61,61.2,showEntityTooltip:enemy-Small Fort_lowerRightQuadrant,false,false,false,false,false,false
task1.scr,9-18-2018,13:26:18:782,1537302378782,61,61.2,hideEntityTooltips:all,false,false,false,false,false,false
task1.scr,9-18-2018,13:26:18:883,1537302378883,61,61.2,showEntityTooltip:friendly-Tank_upperLeftQuadrant,false,false,false,false,false,false
task1.scr,9-18-2018,13:26:19:49,1537302379049,61,61.2,showEntityTooltip:enemy-Big Fort_upperLeftQuadrant,false,false,false,false,false,false
task1.scr,9-18-2018,13:26:19:516,1537302379516,61,61.2,hideEntityTooltips:all,false,false,false,false,false,false
task1.scr,9-18-2018,13:26:20:0,1537302380000,61,61.2,showEntityTooltip:enemy-Small Fort_lowerRightQuadrant,false,false,false,false,false,false
task1.scr,9-18-2018,13:26:20:485,1537302380485,61,61.2,hideEntityTooltips:all,false,false,false,false,false,false
task1.scr,9-18-2018,13:26:24:569,1537302384569,61,61.2,userClick:248_614;region:QnA;NA;NA,false,false,false,false,false,false
task1.scr,9-18-2018,13:27:33:408,1537302453408,61,61.2,userClick:321_750;region:QnA;target:button-save;answerQuestion:61.2_"YesESCAPED-COMMA it should instead prioritize enemies that it can full defeat (bring the current health points to zero)"_"Did you decide this because of the max health points of the enemyESCAPED-COMMA or the level of damage of the enemy."_(NA),false,false,false,false,false,false
task1.scr,9-18-2018,13:27:34:296,1537302454296,61,61.2,hideEntityTooltips:all,false,false,false,false,false,false
task1.scr,9-18-2018,13:27:35:719,1537302455719,61,61.2,userClick:426_336;region:gameArea;target:pauseResumeButton;play:NA,false,false,false,false,false,false
task1.scr,9-18-2018,13:27:36:179,1537302456179,61,61.2,showQuestion:82.0,false,false,false,false,false,false
task1.scr,9-18-2018,13:27:36:180,1537302456180,61,82.0,region:waitScreen;target:enter-wait-screen;waitForResearcherStart:yes,false,false,false,false,false,false
task1.scr,9-18-2018,13:27:36:405,1537302456405,61,82.0,stepIntoDecisionPoint:82,false,false,false,false,false,false
task1.scr,9-18-2018,13:27:43:718,1537302463718,82,82.0,region:waitScreen;target:user-wait-button-continue;waitForResearcherEnd:yes,false,false,false,false,false,false
