date,time,secSince1970,decisionPoint,questionId,userAction,combinedReward,detailedReward,combinedAdvantage,detailedAdvantage,combinedSaliency,detailedSaliency,
tutorial.scr,9-19-2018,15:44:10:883,1537397050883,124,124.1,userClick:532_410;region:gameArea;target:expl-control-canvas;timelineClick:182,false,false,false,false,false,false
tutorial.scr,9-19-2018,15:44:11:996,1537397051996,124,124.1,userClick:417_320;region:gameArea;NA;NA,false,false,false,false,false,false
tutorial.scr,9-19-2018,15:44:12:453,1537397052453,124,124.1,userClick:427_342;region:gameArea;target:pauseResumeButton;play:NA,false,false,false,false,false,false
tutorial.scr,9-19-2018,15:44:14:753,1537397054753,124,124.1,showQuestion:summary.0,false,false,false,false,false,false
tutorial.scr,9-19-2018,15:44:16:837,1537397056837,124,summary.0,userClick:166_607;region:QnA;NA;NA,false,false,false,false,false,false
tutorial.scr,9-19-2018,15:44:19:746,1537397059746,124,summary.0,region:waitScreen;target:enter-wait-screen;waitForResearcherStart:yes,false,false,false,false,false,false
tutorial.scr,9-19-2018,15:44:19:747,1537397059747,124,summary.0,region:waitScreen;target:enter-wait-screen;waitForResearcherStart:yes,false,false,false,false,false,false
tutorial.scr,9-19-2018,15:44:22:212,1537397062212,124,summary.0,region:waitScreen;target:user-wait-button-continue;waitForResearcherEnd:yes,false,false,false,false,false,false
task1.scr,9-19-2018,15:44:24:950,1537397064950,124,summary.0,stepIntoDecisionPoint:1,false,false,false,false,false,false
task1.scr,9-19-2018,15:44:24:950,1537397064950,1,summary.0,showQuestion:1.0,false,false,false,false,false,false
task1.scr,9-19-2018,15:50:8:974,1537397408974,1,1.0,hideEntityTooltips:all,false,false,false,false,false,false
task1.scr,9-19-2018,15:50:9:40,1537397409040,1,1.0,showEntityTooltip:friendly-Tank_lowerRightQuadrant,false,false,false,false,false,false
task1.scr,9-19-2018,15:50:9:58,1537397409058,1,1.0,hideEntityTooltips:all,false,false,false,false,false,false
task1.scr,9-19-2018,15:50:9:408,1537397409408,1,1.0,showEntityTooltip:friendly-Big Fort_upperRightQuadrant,false,false,false,false,false,false
task1.scr,9-19-2018,15:50:10:157,1537397410157,1,1.0,hideEntityTooltips:all,false,false,false,false,false,false
task1.scr,9-19-2018,15:50:10:224,1537397410224,1,1.0,showEntityTooltip:enemy-Big Fort_upperLeftQuadrant,false,false,false,false,false,false
task1.scr,9-19-2018,15:50:10:342,1537397410342,1,1.0,hideEntityTooltips:all,false,false,false,false,false,false
task1.scr,9-19-2018,15:50:10:823,1537397410823,1,1.0,showEntityTooltip:enemy-Small Fort_lowerLeftQuadrant,false,false,false,false,false,false
task1.scr,9-19-2018,15:50:11:375,1537397411375,1,1.0,hideEntityTooltips:all,false,false,false,false,false,false
task1.scr,9-19-2018,15:50:11:742,1537397411742,1,1.0,showEntityTooltip:enemy-Big Fort_upperLeftQuadrant,false,false,false,false,false,false
task1.scr,9-19-2018,15:50:12:2,1537397412002,1,1.0,userClick:398_147;region:gameArea;target:gameboard;clickEntity:enemy-Big Fort_upperLeftQuadrant_83_83,false,false,false,false,false,false
task1.scr,9-19-2018,15:50:12:247,1537397412247,1,1.0,showEntityTooltip:enemy-Big Fort_upperLeftQuadrant,false,false,false,false,false,false
task1.scr,9-19-2018,15:50:12:308,1537397412308,1,1.0,hideEntityTooltips:all,false,false,false,false,false,false
task1.scr,9-19-2018,15:50:13:310,1537397413310,1,1.0,userClick:262_683;region:QnA;NA;NA,false,false,false,false,false,false
task1.scr,9-19-2018,15:50:14:981,1537397414981,1,1.0,userClick:290_750;region:QnA;NA;NA,false,false,false,false,false,false
task1.scr,9-19-2018,15:50:15:965,1537397415965,1,1.0,showQuestion:1.1,false,false,false,false,false,false
task1.scr,9-19-2018,15:50:15:967,1537397415967,1,1.1,userClick:302_736;region:QnA;target:button-save;answerQuestion:1.0_"yyyy"_NA_(task1.scr,9-19-2018,15:50:12:2,1537397412002,1,1.0,userClick:398_147;region:gameArea;target:gameboard;clickEntity:enemy-Big Fort_upperLeftQuadrant_83_83,false,false,false,false,false,false),false,false,false,false,false,false
task1.scr,9-19-2018,15:50:40:8,1537397440008,1,1.1,userClick:1097_330;region:scaii-interface;target:rewardBar;selectedRewardBar:Attack Q3.Friend Destroyed,false,false,false,false,false,false
task1.scr,9-19-2018,15:50:41:230,1537397441230,1,1.1,userClick:432_671;region:QnA;NA;NA,false,false,false,false,false,false
task1.scr,9-19-2018,15:50:42:931,1537397442931,1,1.1,showQuestion:1.2,false,false,false,false,false,false
task1.scr,9-19-2018,15:50:42:934,1537397442934,1,1.2,userClick:320_742;region:QnA;target:button-save;answerQuestion:1.1_"ddsfds"_NA_(task1.scr,9-19-2018,15:50:40:8,1537397440008,1,1.1,userClick:1097_330;region:scaii-interface;target:rewardBar;selectedRewardBar:Attack Q3.Friend Destroyed,false,false,false,false,false,false),false,false,false,false,false,false
task1.scr,9-19-2018,15:50:44:860,1537397444860,1,1.2,region:saliencyMap;target:saliencyMap--DP1-2_FriendDestroyed--CityFort;startMouseOverSaliencyMap:City/Fort,false,false,false,false,false,false
task1.scr,9-19-2018,15:50:45:92,1537397445092,1,1.2,region:saliencyMap;target:saliencyMap--DP1-2_FriendDestroyed--CityFort;endMouseOverSaliencyMap:City/Fort,false,false,false,false,false,false
task1.scr,9-19-2018,15:50:45:92,1537397445092,1,1.2,region:saliencyMap;target:saliencyMap--DP1-2_FriendDestroyed--Size;startMouseOverSaliencyMap:Size,false,false,false,false,false,false
task1.scr,9-19-2018,15:50:45:542,1537397445542,1,1.2,userClick:842_911;region:saliencyMap;target:saliencyMap--DP1-2_FriendDestroyed--Size;clickSaliencyMap:Size_(NA_upperRightQuadrant),false,false,false,false,false,false
task1.scr,9-19-2018,15:50:45:564,1537397445564,1,1.2,region:saliencyMap;target:saliencyMap--DP1-2_FriendDestroyed--Size;endMouseOverSaliencyMap:Size,false,false,false,false,false,false
task1.scr,9-19-2018,15:50:46:8,1537397446008,1,1.2,region:saliencyMap;target:saliencyMap--DP1-2_FriendDestroyed--Tank;startMouseOverSaliencyMap:Tank,false,false,false,false,false,false
task1.scr,9-19-2018,15:50:46:75,1537397446075,1,1.2,region:saliencyMap;target:saliencyMap--DP1-2_FriendDestroyed--Tank;endMouseOverSaliencyMap:Tank,false,false,false,false,false,false
task1.scr,9-19-2018,15:50:46:662,1537397446662,1,1.2,userClick:213_662;region:QnA;NA;NA,false,false,false,false,false,false
task1.scr,9-19-2018,15:50:48:397,1537397448397,1,1.2,showQuestion:1.3,false,false,false,false,false,false
task1.scr,9-19-2018,15:50:48:401,1537397448401,1,1.3,userClick:308_735;region:QnA;target:button-save;answerQuestion:1.2_"dsdsfdsfds"_NA_(task1.scr,9-19-2018,15:50:45:542,1537397445542,1,1.2,userClick:842_911;region:saliencyMap;target:saliencyMap--DP1-2_FriendDestroyed--Size;clickSaliencyMap:Size_(NA_upperRightQuadrant),false,false,false,false,false,false),false,false,false,false,false,false
task1.scr,9-19-2018,15:50:49:357,1537397449357,1,1.3,userClick:233_605;region:QnA;NA;NA,false,false,false,false,false,false
task1.scr,9-19-2018,15:50:54:230,1537397454230,1,1.3,userClick:201_690;region:QnA;NA;NA,false,false,false,false,false,false
task1.scr,9-19-2018,15:51:8:661,1537397468661,1,1.3,userClick:168_710;region:QnA;NA;NA,false,false,false,false,false,false
task1.scr,9-19-2018,15:51:30:647,1537397490647,1,1.3,userClick:301_762;region:QnA;target:button-save;answerQuestion:1.3_"yESCAPED-NEWLINEyESCAPED-NEWLINEy"_"zzz"_(NA),false,false,false,false,false,false
task1.scr,9-19-2018,15:51:30:670,1537397490670,1,1.3,region:saliencyMap;target:saliencyMap--DP1-2_FriendDestroyed--HP;startMouseOverSaliencyMap:HP,false,false,false,false,false,false
task1.scr,9-19-2018,15:51:32:7,1537397492007,1,1.3,region:saliencyMap;target:saliencyMap--DP1-2_FriendDestroyed--HP;endMouseOverSaliencyMap:HP,false,false,false,false,false,false
task1.scr,9-19-2018,15:51:32:8,1537397492008,1,1.3,region:saliencyMap;target:saliencyMap--DP1-2_FriendDestroyed--Tank;startMouseOverSaliencyMap:Tank,false,false,false,false,false,false
task1.scr,9-19-2018,15:51:32:58,1537397492058,1,1.3,region:saliencyMap;target:saliencyMap--DP1-2_FriendDestroyed--Tank;endMouseOverSaliencyMap:Tank,false,false,false,false,false,false
task1.scr,9-19-2018,15:51:32:91,1537397492091,1,1.3,region:saliencyMap;target:saliencyMap--DP1-4_FriendDestroyed--Size;startMouseOverSaliencyMap:Size,false,false,false,false,false,false
task1.scr,9-19-2018,15:51:32:286,1537397492286,1,1.3,region:saliencyMap;target:saliencyMap--DP1-4_FriendDestroyed--Size;endMouseOverSaliencyMap:Size,false,false,false,false,false,false
task1.scr,9-19-2018,15:51:32:967,1537397492967,1,1.3,region:saliencyMap;target:saliencyMap--DP1-4_FriendDestroyed--Size;startMouseOverSaliencyMap:Size,false,false,false,false,false,false
task1.scr,9-19-2018,15:51:33:23,1537397493023,1,1.3,region:saliencyMap;target:saliencyMap--DP1-4_FriendDestroyed--Size;endMouseOverSaliencyMap:Size,false,false,false,false,false,false
task1.scr,9-19-2018,15:51:33:23,1537397493023,1,1.3,region:saliencyMap;target:saliencyMap--DP1-2_FriendDestroyed--Size;startMouseOverSaliencyMap:Size,false,false,false,false,false,false
task1.scr,9-19-2018,15:51:33:90,1537397493090,1,1.3,region:saliencyMap;target:saliencyMap--DP1-2_FriendDestroyed--Size;endMouseOverSaliencyMap:Size,false,false,false,false,false,false
task1.scr,9-19-2018,15:51:34:174,1537397494174,1,1.3,hideEntityTooltips:all,false,false,false,false,false,false
task1.scr,9-19-2018,15:51:36:126,1537397496126,1,1.3,userClick:433_341;region:gameArea;target:pauseResumeButton;play:NA,false,false,false,false,false,false
task1.scr,9-19-2018,15:51:39:741,1537397499741,1,1.3,region:saliencyMap;target:saliencyMap--DP1-2_FriendDestroyed--CityFort;startMouseOverSaliencyMap:City/Fort,false,false,false,false,false,false
task1.scr,9-19-2018,15:51:39:775,1537397499775,1,1.3,region:saliencyMap;target:saliencyMap--DP1-2_FriendDestroyed--CityFort;endMouseOverSaliencyMap:City/Fort,false,false,false,false,false,false
task1.scr,9-19-2018,15:51:39:775,1537397499775,1,1.3,region:saliencyMap;target:saliencyMap--DP1-2_FriendDestroyed--FriendEnemy;startMouseOverSaliencyMap:Friend/Enemy,false,false,false,false,false,false
task1.scr,9-19-2018,15:51:39:792,1537397499792,1,1.3,region:saliencyMap;target:saliencyMap--DP1-2_FriendDestroyed--FriendEnemy;endMouseOverSaliencyMap:Friend/Enemy,false,false,false,false,false,false
task1.scr,9-19-2018,15:51:39:792,1537397499792,1,1.3,region:saliencyMap;target:saliencyMap--DP1-4_FriendDestroyed--FriendEnemy;startMouseOverSaliencyMap:Friend/Enemy,false,false,false,false,false,false
task1.scr,9-19-2018,15:51:39:973,1537397499973,1,1.3,region:saliencyMap;target:saliencyMap--DP1-4_FriendDestroyed--FriendEnemy;endMouseOverSaliencyMap:Friend/Enemy,false,false,false,false,false,false
task1.scr,9-19-2018,15:51:41:173,1537397501173,1,1.3,region:saliencyMap;target:saliencyMap--DP1-4_FriendDestroyed--FriendEnemy;startMouseOverSaliencyMap:Friend/Enemy,false,false,false,false,false,false
task1.scr,9-19-2018,15:51:41:207,1537397501207,1,1.3,region:saliencyMap;target:saliencyMap--DP1-4_FriendDestroyed--FriendEnemy;endMouseOverSaliencyMap:Friend/Enemy,false,false,false,false,false,false
task1.scr,9-19-2018,15:51:41:208,1537397501208,1,1.3,region:saliencyMap;target:saliencyMap--DP1-2_FriendDestroyed--FriendEnemy;startMouseOverSaliencyMap:Friend/Enemy,false,false,false,false,false,false
task1.scr,9-19-2018,15:51:41:241,1537397501241,1,1.3,region:saliencyMap;target:saliencyMap--DP1-2_FriendDestroyed--FriendEnemy;endMouseOverSaliencyMap:Friend/Enemy,false,false,false,false,false,false
task1.scr,9-19-2018,15:51:49:361,1537397509361,1,1.3,showQuestion:61.0,false,false,false,false,false,false
task1.scr,9-19-2018,15:51:49:366,1537397509366,1,61.0,region:waitScreen;target:enter-wait-screen;waitForResearcherStart:yes,false,false,false,false,false,false
task1.scr,9-19-2018,15:51:49:606,1537397509606,1,61.0,stepIntoDecisionPoint:61,false,false,false,false,false,false
task1.scr,9-19-2018,15:56:25:780,1537397785780,61,61.0,region:waitScreen;target:user-wait-button-continue;waitForResearcherEnd:yes,false,false,false,false,false,false
