date,time,secSince1970,decisionPoint,questionId,userAction,combinedReward,detailedReward,combinedAdvantage,detailedAdvantage,combinedSaliency,detailedSaliency,
task1.scr,9-20-2018,10:44:17:96,1537465457096,1,1.2,region:saliencyMap;target:saliencyMap--DP1-2_CityDestroyed--Size;startMouseOverSaliencyMap:Size,false,false,false,false,false,false
task1.scr,9-20-2018,10:44:17:527,1537465457527,1,1.2,userClick:816_666;region:saliencyMap;target:saliencyMap--DP1-2_CityDestroyed--Size;clickSaliencyMap:Size_(NA_lowerRightQuadrant),false,false,false,false,false,false
task1.scr,9-20-2018,10:44:17:547,1537465457547,1,1.2,region:saliencyMap;target:saliencyMap--DP1-2_CityDestroyed--Size;endMouseOverSaliencyMap:Size,false,false,false,false,false,false
task1.scr,9-20-2018,10:44:17:728,1537465457728,1,1.2,region:saliencyMap;target:saliencyMap--DP1-4_CityDestroyed--Tank;startMouseOverSaliencyMap:Tank,false,false,false,false,false,false
task1.scr,9-20-2018,10:44:17:744,1537465457744,1,1.2,region:saliencyMap;target:saliencyMap--DP1-4_CityDestroyed--Tank;endMouseOverSaliencyMap:Tank,false,false,false,false,false,false
task1.scr,9-20-2018,10:44:17:745,1537465457745,1,1.2,region:saliencyMap;target:saliencyMap--DP1-4_CityDestroyed--Size;startMouseOverSaliencyMap:Size,false,false,false,false,false,false
task1.scr,9-20-2018,10:44:18:3,1537465458003,1,1.2,userClick:716_820;region:saliencyMap;target:saliencyMap--DP1-4_CityDestroyed--Size;clickSaliencyMap:Size_(NA_upperLeftQuadrant),false,false,false,false,false,false
task1.scr,9-20-2018,10:44:18:17,1537465458017,1,1.2,region:saliencyMap;target:saliencyMap--DP1-4_CityDestroyed--Size;endMouseOverSaliencyMap:Size,false,false,false,false,false,false
task1.scr,9-20-2018,10:44:18:212,1537465458212,1,1.2,region:saliencyMap;target:saliencyMap--DP1-4_CityDestroyed--Tank;startMouseOverSaliencyMap:Tank,false,false,false,false,false,false
task1.scr,9-20-2018,10:44:18:230,1537465458230,1,1.2,region:saliencyMap;target:saliencyMap--DP1-4_CityDestroyed--Tank;endMouseOverSaliencyMap:Tank,false,false,false,false,false,false
task1.scr,9-20-2018,10:44:18:234,1537465458234,1,1.2,region:saliencyMap;target:saliencyMap--DP1-2_CityDestroyed--Tank;startMouseOverSaliencyMap:Tank,false,false,false,false,false,false
task1.scr,9-20-2018,10:44:18:263,1537465458263,1,1.2,region:saliencyMap;target:saliencyMap--DP1-2_CityDestroyed--Tank;endMouseOverSaliencyMap:Tank,false,false,false,false,false,false
task1.scr,9-20-2018,10:44:19:6,1537465459006,1,1.2,userClick:331_414;region:QnA;target:button-save;answerQuestion:1.2_"asdf"_"asdasd"_(task1.scr,9-20-2018,10:44:18:3,1537465458003,1,1.2,userClick:716_820;region:saliencyMap;target:saliencyMap--DP1-4_CityDestroyed--Size;clickSaliencyMap:Size_(NA_upperLeftQuadrant),false,false,false,false,false,false),false,false,false,false,false,false
task1.scr,9-20-2018,10:44:19:8,1537465459008,1,1.2,region:saliencyMap;target:saliencyMap--DP1-2_CityDestroyed--HP;startMouseOverSaliencyMap:HP,false,false,false,false,false,false
task1.scr,9-20-2018,10:44:19:346,1537465459346,1,1.2,region:saliencyMap;target:saliencyMap--DP1-2_CityDestroyed--HP;endMouseOverSaliencyMap:HP,false,false,false,false,false,false
task1.scr,9-20-2018,10:44:20:1,1537465460001,1,1.2,userClick:813_728;region:saliency;NA;NA,false,false,false,false,false,false
task1.scr,9-20-2018,10:44:20:6,1537465460006,1,1.2,region:saliencyMap;target:saliencyMap--DP1-2_CityDestroyed--Size;startMouseOverSaliencyMap:Size,false,false,false,false,false,false
task1.scr,9-20-2018,10:44:20:307,1537465460307,1,1.2,region:saliencyMap;target:saliencyMap--DP1-2_CityDestroyed--Size;endMouseOverSaliencyMap:Size,false,false,false,false,false,false
task1.scr,9-20-2018,10:44:20:646,1537465460646,1,1.2,userClick:818_687;region:saliency;NA;NA,false,false,false,false,false,false
task1.scr,9-20-2018,10:44:20:663,1537465460663,1,1.2,region:saliencyMap;target:saliencyMap--DP1-4_CityDestroyed--Size;startMouseOverSaliencyMap:Size,false,false,false,false,false,false
task1.scr,9-20-2018,10:44:20:906,1537465460906,1,1.2,region:saliencyMap;target:saliencyMap--DP1-4_CityDestroyed--Size;endMouseOverSaliencyMap:Size,false,false,false,false,false,false
task1.scr,9-20-2018,10:44:20:938,1537465460938,1,1.2,region:saliencyMap;target:saliencyMap--DP1-2_CityDestroyed--Size;startMouseOverSaliencyMap:Size,false,false,false,false,false,false
task1.scr,9-20-2018,10:44:21:55,1537465461055,1,1.2,region:saliencyMap;target:saliencyMap--DP1-2_CityDestroyed--Size;endMouseOverSaliencyMap:Size,false,false,false,false,false,false
task1.scr,9-20-2018,10:44:22:33,1537465462033,1,1.2,userClick:241_405;region:gameArea;target:expl-control-canvas;timelineClick:52,false,false,false,false,false,false
task1.scr,9-20-2018,10:44:22:558,1537465462558,1,1.2,userClick:443_341;region:gameArea;target:pauseResumeButton;play:NA,false,false,false,false,false,false
task1.scr,9-20-2018,10:44:25:79,1537465465079,1,1.2,showQuestion:61.0,false,false,false,false,false,false
task1.scr,9-20-2018,10:44:25:87,1537465465087,1,61.0,region:waitScreen;target:enter-wait-screen;waitForResearcherStart:yes,false,false,false,false,false,false
task1.scr,9-20-2018,10:44:25:859,1537465465859,1,61.0,stepIntoDecisionPoint:61,false,false,false,false,false,false
task1.scr,9-20-2018,10:44:27:26,1537465467026,61,61.0,region:waitScreen;target:user-wait-button-continue;waitForResearcherEnd:yes,false,false,false,false,false,false
task1.scr,9-20-2018,10:44:27:718,1537465467718,61,61.0,hideEntityTooltips:all,false,false,false,false,false,false
task1.scr,9-20-2018,10:44:28:110,1537465468110,61,61.0,showEntityTooltip:enemy-Big Fort_upperLeftQuadrant,false,false,false,false,false,false
task1.scr,9-20-2018,10:44:28:321,1537465468321,61,61.0,userClick:396_157;region:gameArea;target:gameboard;clickEntity:enemy-Big Fort_upperLeftQuadrant_81_95,false,false,false,false,false,false
task1.scr,9-20-2018,10:44:28:426,1537465468426,61,61.0,hideEntityTooltips:all,false,false,false,false,false,false
task1.scr,9-20-2018,10:44:28:477,1537465468478,61,61.0,showEntityTooltip:friendly-Big Fort_lowerLeftQuadrant,false,false,false,false,false,false
task1.scr,9-20-2018,10:44:28:972,1537465468972,61,61.0,userClick:391_694;region:QnA;NA;NA,false,false,false,false,false,false
task1.scr,9-20-2018,10:44:30:65,1537465470065,61,61.0,showQuestion:61.1,false,false,false,false,false,false
task1.scr,9-20-2018,10:44:30:72,1537465470072,61,61.1,userClick:326_719;region:QnA;target:button-save;answerQuestion:61.0_"asdfas"_NA_(task1.scr,9-20-2018,10:44:28:321,1537465468321,61,61.0,userClick:396_157;region:gameArea;target:gameboard;clickEntity:enemy-Big Fort_upperLeftQuadrant_81_95,false,false,false,false,false,false),false,false,false,false,false,false
task1.scr,9-20-2018,10:44:30:910,1537465470911,61,61.1,hideEntityTooltips:all,false,false,false,false,false,false
task1.scr,9-20-2018,10:44:31:293,1537465471293,61,61.1,showEntityTooltip:enemy-Small Fort_lowerRightQuadrant,false,false,false,false,false,false
task1.scr,9-20-2018,10:44:31:580,1537465471580,61,61.1,userClick:507_257;region:gameArea;target:gameboard;clickEntity:enemy-Small Fort_lowerRightQuadrant_192_195,false,false,false,false,false,false
task1.scr,9-20-2018,10:44:31:733,1537465471733,61,61.1,hideEntityTooltips:all,false,false,false,false,false,false
task1.scr,9-20-2018,10:44:33:446,1537465473446,61,61.1,userClick:722_285;region:scaii-interface;target:rewardBar;selectedRewardBar:Attack Q1.Enemy Destroyed,false,false,false,false,false,false
task1.scr,9-20-2018,10:44:34:244,1537465474244,61,61.1,userClick:375_683;region:QnA;NA;NA,false,false,false,false,false,false
task1.scr,9-20-2018,10:44:34:739,1537465474739,61,61.1,showQuestion:61.2,false,false,false,false,false,false
task1.scr,9-20-2018,10:44:34:751,1537465474751,61,61.2,userClick:320_730;region:QnA;target:button-save;answerQuestion:61.1_"asdf"_NA_(task1.scr,9-20-2018,10:44:33:446,1537465473446,61,61.1,userClick:722_285;region:scaii-interface;target:rewardBar;selectedRewardBar:Attack Q1.Enemy Destroyed,false,false,false,false,false,false),false,false,false,false,false,false
task1.scr,9-20-2018,10:44:35:286,1537465475286,61,61.2,userClick:327_681;region:QnA;NA;NA,false,false,false,false,false,false
task1.scr,9-20-2018,10:44:35:754,1537465475754,61,61.2,userClick:340_754;region:QnA;NA;NA,false,false,false,false,false,false
task1.scr,9-20-2018,10:44:36:528,1537465476528,61,61.2,region:saliencyMap;target:saliencyMap--DP2-2_EnemyDestroyed--Tank;startMouseOverSaliencyMap:Tank,false,false,false,false,false,false
task1.scr,9-20-2018,10:44:36:678,1537465476678,61,61.2,region:saliencyMap;target:saliencyMap--DP2-2_EnemyDestroyed--Tank;endMouseOverSaliencyMap:Tank,false,false,false,false,false,false
task1.scr,9-20-2018,10:44:36:898,1537465476898,61,61.2,userClick:733_688;region:saliency;NA;NA,false,false,false,false,false,false
task1.scr,9-20-2018,10:44:37:94,1537465477094,61,61.2,region:saliencyMap;target:saliencyMap--DP2-4_EnemyDestroyed--Size;startMouseOverSaliencyMap:Size,false,false,false,false,false,false
task1.scr,9-20-2018,10:44:37:148,1537465477148,61,61.2,region:saliencyMap;target:saliencyMap--DP2-4_EnemyDestroyed--Size;endMouseOverSaliencyMap:Size,false,false,false,false,false,false
task1.scr,9-20-2018,10:44:37:178,1537465477178,61,61.2,region:saliencyMap;target:saliencyMap--DP2-2_EnemyDestroyed--Size;startMouseOverSaliencyMap:Size,false,false,false,false,false,false
task1.scr,9-20-2018,10:44:37:357,1537465477357,61,61.2,userClick:751_587;region:saliencyMap;target:saliencyMap--DP2-2_EnemyDestroyed--Size;clickSaliencyMap:Size_(NA_lowerLeftQuadrant),false,false,false,false,false,false
task1.scr,9-20-2018,10:44:37:373,1537465477373,61,61.2,region:saliencyMap;target:saliencyMap--DP2-2_EnemyDestroyed--Size;endMouseOverSaliencyMap:Size,false,false,false,false,false,false
task1.scr,9-20-2018,10:44:37:460,1537465477460,61,61.2,region:saliencyMap;target:saliencyMap--DP2-4_EnemyDestroyed--Size;startMouseOverSaliencyMap:Size,false,false,false,false,false,false
task1.scr,9-20-2018,10:44:37:629,1537465477629,61,61.2,userClick:762_784;region:saliencyMap;target:saliencyMap--DP2-4_EnemyDestroyed--Size;clickSaliencyMap:Size_(enemy-Big Fort_upperLeftQuadrant),false,false,false,false,false,false
task1.scr,9-20-2018,10:44:37:640,1537465477640,61,61.2,region:saliencyMap;target:saliencyMap--DP2-4_EnemyDestroyed--Size;endMouseOverSaliencyMap:Size,false,false,false,false,false,false
task1.scr,9-20-2018,10:44:37:927,1537465477927,61,61.2,region:saliencyMap;target:saliencyMap--DP2-2_EnemyDestroyed--Tank;startMouseOverSaliencyMap:Tank,false,false,false,false,false,false
task1.scr,9-20-2018,10:44:38:59,1537465478059,61,61.2,region:saliencyMap;target:saliencyMap--DP2-2_EnemyDestroyed--Tank;endMouseOverSaliencyMap:Tank,false,false,false,false,false,false
task1.scr,9-20-2018,10:44:38:720,1537465478720,61,61.2,userClick:312_692;region:QnA;target:button-save;answerQuestion:61.2_"asdf"_"asdf"_(task1.scr,9-20-2018,10:44:37:629,1537465477629,61,61.2,userClick:762_784;region:saliencyMap;target:saliencyMap--DP2-4_EnemyDestroyed--Size;clickSaliencyMap:Size_(enemy-Big Fort_upperLeftQuadrant),false,false,false,false,false,false),false,false,false,false,false,false
task1.scr,9-20-2018,10:44:38:724,1537465478724,61,61.2,region:saliencyMap;target:saliencyMap--DP2-2_EnemyDestroyed--HP;startMouseOverSaliencyMap:HP,false,false,false,false,false,false
task1.scr,9-20-2018,10:44:39:159,1537465479159,61,61.2,region:saliencyMap;target:saliencyMap--DP2-2_EnemyDestroyed--HP;endMouseOverSaliencyMap:HP,false,false,false,false,false,false
task1.scr,9-20-2018,10:44:39:708,1537465479708,61,61.2,userClick:442_338;region:gameArea;target:pauseResumeButton;play:NA,false,false,false,false,false,false
task1.scr,9-20-2018,10:44:46:664,1537465486664,61,61.2,showQuestion:82.0,false,false,false,false,false,false
task1.scr,9-20-2018,10:44:46:669,1537465486669,61,82.0,region:waitScreen;target:enter-wait-screen;waitForResearcherStart:yes,false,false,false,false,false,false
task1.scr,9-20-2018,10:44:47:436,1537465487437,61,82.0,stepIntoDecisionPoint:82,false,false,false,false,false,false
task1.scr,9-20-2018,10:44:48:474,1537465488474,82,82.0,region:waitScreen;target:user-wait-button-continue;waitForResearcherEnd:yes,false,false,false,false,false,false
